Temperatura,TDS,Turbidez,PH,Clase,,Condición,Clase
24.62,97.44,3.95,6.81,0,,,
24.62,98.14,3.75,6.81,0,,,
24.62,98.03,3.55,6.81,0,,,
24.69,98.02,3.65,6.81,0,,,
24.69,98.23,4.85,6.8,0,,,
24.69,98.15,3.6,6.8,0,,,
24.69,98.51,3.7,6.8,0,,,
24.62,98.37,3.65,6.8,0,,,
24.62,97.71,3.85,6.8,0,,,
24.69,97.69,3.6,6.8,0,,,
24.69,95.76,3.85,6.79,0,,,
24.62,95.75,3.7,6.79,0,,,
24.62,95.82,4,6.79,0,,,
24.62,95.76,3.7,6.79,0,,,
24.62,95.65,3.65,6.79,0,,,
24.62,95.04,4.05,6.79,0,,,
24.69,94.98,3.8,6.79,0,,,
24.69,95.04,3.75,6.79,0,,,
24.69,94.95,3.75,6.79,0,,,
24.62,94.95,4,6.79,0,,,
24.69,94.91,3.95,6.8,0,,,
24.69,94.85,0,6.8,0,,,
24.62,94.88,3.55,6.79,0,,,
24.69,95.26,3.65,6.79,0,,,
24.69,95.25,4,6.79,0,,,
24.69,94.83,4.45,6.79,0,,,
24.69,94.94,3.75,6.8,0,,,
24.69,94.98,3.8,6.8,0,,,
24.69,95,4,6.79,0,,,
24.62,95,3.6,6.79,0,,,
24.69,94.86,2.5,6.79,0,,,
24.69,94.75,3.55,6.79,0,,,
24.69,95.03,4,6.79,0,,,
24.69,95.07,3.7,6.79,0,,,
24.69,94.77,3.85,6.79,0,,,
24.69,94.88,3.85,6.79,0,,,
24.69,94.52,1.1,6.79,0,,,
24.62,94.59,3.95,6.79,0,,,
24.62,94.33,5.8,6.79,0,,,
24.69,94.36,4,6.79,0,,,
24.62,93.16,3.7,6.79,0,,,
24.62,94.24,5.85,6.79,0,,,
24.69,94.24,3.75,6.79,0,,,
24.69,94.26,3.95,6.79,0,,,
24.69,94.49,3.95,6.8,0,,,
24.62,95.01,4.1,6.8,0,,,
24.62,95.31,4,6.8,0,,,
24.69,95.28,3.65,6.8,0,,,
24.69,95.25,3.85,6.79,0,,,
24.69,95.35,4.45,6.8,0,,,
24.62,95.36,3.9,6.8,0,,,
24.62,95.31,3.95,6.8,0,,,
24.62,95.28,3.55,6.8,0,,,
24.62,94.97,3.75,6.8,0,,,
24.62,95,3.7,6.8,0,,,
24.62,94.92,4,6.8,0,,,
24.62,95.09,4,6.8,0,,,
24.62,96.01,0.1,6.8,0,,,
24.69,96.71,3.3,6.8,0,,,
24.69,96.76,3.65,6.8,0,,,
24.69,96.99,3.7,6.79,0,,,
24.62,97.06,3.8,6.79,0,,,
24.62,96.79,2.55,6.79,0,,,
24.69,96.89,3.4,6.79,0,,,
24.69,96.9,5.9,6.79,0,,,
24.69,97,3.05,6.79,0,,,
24.69,97.39,3.85,6.79,0,,,
24.69,96.13,3.75,6.79,0,,,
24.69,96.33,3.7,6.79,0,,,
24.69,97.07,3.9,6.79,0,,,
24.69,98.24,3.6,6.79,0,,,
24.69,97.19,3.85,6.79,0,,,
24.69,97.26,3.55,6.8,0,,,
24.69,97.3,5.6,6.8,0,,,
24.69,97.3,4,6.8,0,,,
24.62,98.29,3.9,6.79,0,,,
24.69,98,3.85,6.79,0,,,
24.69,97.92,4.05,6.79,0,,,
24.69,98.14,3.7,6.79,0,,,
24.69,98.12,4,6.79,0,,,
24.69,98.08,3.9,6.79,0,,,
24.69,98.12,3.75,6.79,0,,,
24.69,98.12,0.9,6.79,0,,,
24.69,98.16,3.7,6.79,0,,,
24.62,98.15,7.45,6.79,0,,,
24.69,98.19,3.75,6.79,0,,,
24.69,98.12,3.75,6.78,0,,,
24.69,97.24,3.55,6.78,0,,,
24.69,96.59,2.45,6.79,0,,,
24.69,96.46,3.6,6.79,0,,,
24.69,96.48,3.5,6.78,0,,,
24.69,96.51,3.9,6.78,0,,,
24.69,96.25,3.7,6.78,0,,,
24.69,94.73,3.65,6.78,0,,,
24.69,94.7,7.9,6.78,0,,,
24.69,94.61,3.75,6.78,0,,,
24.69,94.24,3.85,6.78,0,,,
24.69,95.58,3.9,6.78,0,,,
24.69,95.64,3.8,6.78,0,,,
24.69,94.94,0.8,6.78,0,,,
24.69,94.92,3.8,6.78,0,,,
24.69,95.64,4,6.78,0,,,
24.69,97.64,3.75,6.78,0,,,
24.69,97.25,3.8,6.78,0,,,
24.69,97.22,4,6.78,0,,,
24.69,96.2,3.95,6.78,0,,,
24.69,96.25,5.85,6.78,0,,,
24.62,96.32,4,6.78,0,,,
24.69,96.21,3.75,6.78,0,,,
24.69,97.07,4.35,6.77,0,,,
24.69,97.1,4,6.77,0,,,
24.69,97.12,3.85,6.78,0,,,
24.69,97.07,3.7,6.78,0,,,
24.62,96.92,3.65,6.78,0,,,
24.69,96.97,3.7,6.78,0,,,
24.69,96.88,4,6.78,0,,,
24.69,96.88,4.25,6.78,0,,,
24.69,96.62,4.55,6.79,0,,,
24.69,96.41,3.5,6.78,0,,,
24.69,96.6,3.85,6.78,0,,,
24.69,96.61,3.95,6.78,0,,,
24.69,96.55,3.85,6.78,0,,,
24.69,96.86,3.95,6.78,0,,,
24.69,98.27,3.6,6.78,0,,,
24.69,98.28,3.9,6.78,0,,,
24.69,98.23,3.2,6.78,0,,,
24.69,98.27,5.85,6.78,0,,,
24.69,99.02,4.45,6.79,0,,,
24.69,98.96,0,6.79,0,,,
24.69,99.21,3.85,6.79,0,,,
24.69,100.01,3.75,6.79,0,,,
24.69,99.27,3.95,6.79,0,,,
24.69,97.18,3.9,6.79,0,,,
24.69,97.51,4,6.79,0,,,
24.69,97.55,4.85,6.79,0,,,
24.69,97.06,2.4,6.79,0,,,
24.69,96.98,3.9,6.79,0,,,
24.69,97.1,4,6.79,0,,,
24.69,96.92,3.85,6.79,0,,,
24.69,96.03,3.95,6.79,0,,,
24.69,95.96,4,6.79,0,,,
24.69,96.05,3.8,6.79,0,,,
24.75,96.09,3.8,6.79,0,,,
24.69,96.07,3.8,6.79,0,,,
24.69,96.74,3.8,6.79,0,,,
24.69,96.81,3.9,6.79,0,,,
24.69,96.72,3.75,6.79,0,,,
24.69,97.28,3.8,6.79,0,,,
24.69,97.39,3.65,6.79,0,,,
24.69,97.34,3.75,6.79,0,,,
24.69,97.35,4.75,6.79,0,,,
24.69,97.45,0,6.79,0,,,
24.62,97.41,3.75,6.79,0,,,
24.75,97.35,2.4,6.79,0,,,
24.69,97.32,3.55,6.79,0,,,
24.69,97.29,3.85,6.79,0,,,
24.69,97.19,3.55,6.79,0,,,
24.69,96.43,3.85,6.79,0,,,
24.69,96.46,3.8,6.8,0,,,
24.69,96.11,4,6.8,0,,,
24.69,95.4,3.75,6.8,0,,,
24.69,94.92,4.35,6.79,0,,,
24.75,94.85,3.9,6.79,0,,,
24.69,94.75,4,6.79,0,,,
24.69,94.69,3.75,6.8,0,,,
24.69,95.19,3.7,6.8,0,,,
24.69,95.22,3.7,6.8,0,,,
24.69,95.1,3.6,6.79,0,,,
24.69,95.2,3.4,6.79,0,,,
24.75,95.19,0,6.8,0,,,
24.69,95.14,3.8,6.8,0,,,
24.69,94.33,3.6,6.79,0,,,
24.75,94.6,3.85,6.79,0,,,
24.69,94.66,3.45,6.79,0,,,
24.69,93.88,3.9,6.79,0,,,
24.69,93.9,3.45,6.79,0,,,
24.69,94,3.5,6.79,0,,,
24.69,93.61,3.85,6.79,0,,,
24.69,93.61,3.5,6.79,0,,,
24.75,93.56,4,6.79,0,,,
24.69,93.67,4,6.79,0,,,
24.69,94.19,7.5,6.78,0,,,
24.69,94.14,4,6.79,0,,,
24.69,94.2,3.8,6.79,0,,,
24.75,94.34,3.75,6.79,0,,,
24.69,94.42,3.7,6.79,0,,,
24.69,94.5,3.75,6.79,0,,,
24.69,94.63,2.15,6.79,0,,,
24.69,94.7,2.4,6.78,0,,,
24.69,95.67,0,6.79,0,,,
24.69,95.68,3.85,6.79,0,,,
24.69,96.18,4,6.78,0,,,
24.69,96.23,3.75,6.78,0,,,
24.75,96.28,3.75,6.78,0,,,
24.69,96.41,3.65,6.78,0,,,
24.69,96.38,3.65,6.78,0,,,
24.69,96.33,5.15,6.77,0,,,
24.69,96.68,6.25,6.77,0,,,
24.69,97.75,3.7,6.77,0,,,
24.69,97.71,4,6.77,0,,,
24.69,97.92,3.9,6.77,0,,,
24.75,98.75,5.65,6.77,0,,,
24.69,98.46,3.85,6.77,0,,,
24.69,98.4,3.95,6.77,0,,,
24.69,98.5,3.4,6.77,0,,,
24.69,98.43,8.3,6.77,0,,,
24.69,98.62,3.7,6.77,0,,,
24.75,98.58,0,6.77,0,,,
24.69,98.72,3.85,6.77,0,,,
24.69,98.76,4,6.77,0,,,
24.69,98.6,3.8,6.77,0,,,
24.69,97.94,3.65,6.78,0,,,
24.69,97.94,3.85,6.78,0,,,
24.69,98.02,9.6,6.78,0,,,
24.69,97.9,2.95,6.78,0,,,
24.69,96.93,3.9,6.78,0,,,
24.69,95.68,4.05,6.78,0,,,
24.69,95.37,4,6.78,0,,,
24.69,95.32,3.6,6.78,0,,,
24.69,94.43,3.7,6.78,0,,,
24.69,94.36,4.25,6.78,0,,,
24.69,93.53,3.2,6.78,0,,,
24.69,93.43,2.4,6.78,0,,,
24.75,93.7,4,6.78,0,,,
24.75,93.56,3.6,6.78,0,,,
24.69,93.6,3.9,6.78,0,,,
24.69,93.65,3.9,6.78,0,,,
24.69,93.34,3.9,6.78,0,,,
24.69,92.2,3.5,6.78,0,,,
24.69,92.15,3.85,6.78,0,,,
24.69,92.01,6.7,6.78,0,,,
24.69,91.33,6.1,6.78,0,,,
24.69,90.99,0.8,6.78,0,,,
24.69,90.54,3.7,6.77,0,,,
24.69,90.61,3.8,6.78,0,,,
24.69,90.42,3.9,6.77,0,,,
24.69,90.14,3.55,6.78,0,,,
24.69,90.21,3.75,6.78,0,,,
24.69,90.1,3.8,6.78,0,,,
24.69,90.03,5.25,6.78,0,,,
24.69,90.03,3.85,6.78,0,,,
24.69,91.87,3.9,6.78,0,,,
24.69,92.96,5.6,6.78,0,,,
24.69,92.88,4.5,6.78,0,,,
24.69,92.91,3.85,6.78,0,,,
24.69,93.83,3.75,6.78,0,,,
24.69,94.99,3.8,6.78,0,,,
24.69,95.09,3.9,6.78,0,,,
24.69,95.09,3.75,6.78,0,,,
24.69,95.14,3.9,6.78,0,,,
24.69,95.15,3.9,6.78,0,,,
24.69,95.95,3.75,6.79,0,,,
24.69,95.99,3.7,6.79,0,,,
24.69,95.71,3.5,6.78,0,,,
24.69,95.76,3.75,6.78,0,,,
24.69,95.7,3.9,6.78,0,,,
24.69,95.66,3.2,6.78,0,,,
24.69,95.64,5.15,6.78,0,,,
24.69,95.62,3.85,6.78,0,,,
24.69,94.42,3.75,6.78,0,,,
24.69,94.38,3.95,6.78,0,,,
24.69,94.95,3.85,6.78,0,,,
24.69,95.31,4,6.78,0,,,
24.69,95.77,3.9,6.78,0,,,
24.69,95.71,3.75,6.78,0,,,
24.69,95.93,7.2,6.78,0,,,
24.69,96.22,3.8,6.78,0,,,
24.69,95.06,3.95,6.78,0,,,
24.69,95.01,3.95,6.78,0,,,
24.69,94.99,3.95,6.78,0,,,
24.69,94.97,4.05,6.78,0,,,
24.69,93.19,3.4,6.78,0,,,
24.69,91.97,3.9,6.78,0,,,
24.69,91.97,3.85,6.78,0,,,
24.69,91.99,2.4,6.78,0,,,
24.69,91.96,6.75,6.78,0,,,
24.69,92.01,0.05,6.78,0,,,
24.69,91.99,3.65,6.78,0,,,
24.69,91.97,1.8,6.78,0,,,
24.69,91.89,4.15,6.78,0,,,
24.69,91.89,3.8,6.78,0,,,
24.69,91.82,4.05,6.78,0,,,
24.69,91.92,4.35,6.78,0,,,
24.69,91.99,0.55,6.78,0,,,
24.69,92.2,3.55,6.78,0,,,
24.69,92.32,3.85,6.78,0,,,
24.75,92.5,3.95,6.78,0,,,
24.69,92.46,4,6.78,0,,,
24.69,92.51,3.9,6.78,0,,,
24.69,93.74,3.65,6.78,0,,,
24.69,93.56,4,6.78,0,,,
24.69,93.49,3.05,6.78,0,,,
24.69,93.54,5.1,6.78,0,,,
24.62,93.47,3.5,6.78,0,,,
24.69,93.36,3.85,6.78,0,,,
24.69,93.36,3.65,6.78,0,,,
24.69,93.03,3.75,6.78,0,,,
24.69,94.23,3.85,6.78,0,,,
24.69,94.23,3.95,6.78,0,,,
24.69,94.23,3.7,6.78,0,,,
24.69,93.85,4.75,6.78,0,,,
24.69,93.94,6.25,6.78,0,,,
24.69,93.15,0.95,6.79,0,,,
24.69,93.06,4,6.78,0,,,
24.69,93.06,0.5,6.79,0,,,
24.69,93.04,0.55,6.79,0,,,
24.69,93.1,3.7,6.79,0,,,
24.69,93.02,1.8,6.79,0,,,
24.69,93.03,3.55,6.79,0,,,
24.69,93.15,2.95,6.79,0,,,
24.69,92.76,3.8,6.78,0,,,
24.69,92.11,3.7,6.78,0,,,
24.69,91.96,4,6.78,0,,,
24.69,92.03,4,6.79,0,,,
24.69,91.8,6.95,6.78,0,,,
24.62,91.72,3.95,6.78,0,,,
24.69,91.57,4,6.79,0,,,
24.69,91.59,6.4,6.79,0,,,
24.69,91.29,4,6.79,0,,,
24.69,90.73,3.8,6.79,0,,,
24.69,90.16,4,6.79,0,,,
24.69,90.2,3.75,6.79,0,,,
24.69,90.08,4,6.79,0,,,
24.69,90.19,3.65,6.79,0,,,
24.69,90.2,3.7,6.79,0,,,
24.69,90.2,3.85,6.79,0,,,
24.69,90.21,1.55,6.79,0,,,
24.69,90.02,3.85,6.79,0,,,
24.69,89.78,3.7,6.79,0,,,
24.69,89.81,3.75,6.79,0,,,
24.69,90.22,3.9,6.79,0,,,
24.69,90.13,3.55,6.78,0,,,
24.69,91.01,3.75,6.79,0,,,
24.69,91.07,3.5,6.79,0,,,
24.69,91.01,3.65,6.79,0,,,
24.69,91.08,2.25,6.79,0,,,
24.69,91,3.85,6.79,0,,,
24.75,90.43,3.9,6.79,0,,,
24.69,90.39,3.55,6.79,0,,,
24.69,90.24,4,6.79,0,,,
24.69,90.6,3.7,6.79,0,,,
24.69,91.77,3.55,6.79,0,,,
24.69,91.35,1.05,6.79,0,,,
24.69,91.22,3.3,6.79,0,,,
24.69,91.23,3.35,6.79,0,,,
24.69,91.21,3.95,6.79,0,,,
24.69,91.15,3.65,6.79,0,,,
24.69,89.69,3.7,6.79,0,,,
24.69,89.91,3.65,6.79,0,,,
24.69,90.51,3.7,6.79,0,,,
24.69,91.24,4,6.79,0,,,
24.69,91.23,4,6.79,0,,,
24.69,91.39,3.75,6.79,0,,,
24.69,91.35,3.55,6.79,0,,,
24.69,91.78,7.95,6.79,0,,,
24.69,91.48,4,6.79,0,,,
24.69,90.81,3.7,6.79,0,,,
24.69,90.95,3.25,6.79,0,,,
24.69,91.19,3.65,6.79,0,,,
24.69,91.15,3.65,6.79,0,,,
24.69,91.13,3.65,6.79,0,,,
24.75,91.09,3.5,6.79,0,,,
24.69,91.18,3.75,6.79,0,,,
24.69,91.03,3.75,6.79,0,,,
24.69,91.13,3.7,6.79,0,,,
24.69,91.16,6.2,6.79,0,,,
24.69,91.17,4,6.79,0,,,
24.69,91.97,3.95,6.79,0,,,
24.69,92.02,4,6.79,0,,,
24.69,91.99,4,6.79,0,,,
24.69,92.05,3.7,6.79,0,,,
24.69,91.88,3.85,6.79,0,,,
24.69,92.47,3.7,6.79,0,,,
24.69,92.44,3.5,6.79,0,,,
24.69,92.19,3.75,6.79,0,,,
24.69,92.14,3.7,6.79,0,,,
24.69,92.19,1.8,6.79,0,,,
24.69,93.65,3.7,6.79,0,,,
24.69,94.64,0.8,6.79,0,,,
24.69,94.62,4.1,6.79,0,,,
24.69,94.67,3.7,6.79,0,,,
24.69,96.35,3.9,6.79,0,,,
24.69,96.25,3.85,6.79,0,,,
24.69,96.31,3.85,6.79,0,,,
24.69,95.63,4,6.79,0,,,
24.69,96.21,3.9,6.79,0,,,
24.69,96.82,3.8,6.79,0,,,
24.69,96.79,2.1,6.79,0,,,
24.62,96.74,3.55,6.79,0,,,
24.69,96.71,3.95,6.79,0,,,
24.69,96.65,3.65,6.79,0,,,
24.69,96.7,4.95,6.79,0,,,
24.69,96.57,3.75,6.78,0,,,
24.69,96.66,3.85,6.78,0,,,
24.69,95.71,3.75,6.78,0,,,
24.69,95.68,3.95,6.78,0,,,
24.69,95.64,3.9,6.78,0,,,
24.69,95.43,3.7,6.78,0,,,
24.69,95.35,4,6.77,0,,,
24.69,95.38,3.85,6.77,0,,,
24.69,95.3,3.85,6.77,0,,,
24.69,94.9,6.5,6.77,0,,,
24.69,94.81,3.85,6.77,0,,,
24.69,94.77,3.7,6.77,0,,,
24.69,96.43,3.5,6.77,0,,,
24.69,96.49,3.55,6.77,0,,,
24.69,96.44,4,6.77,0,,,
24.69,96.44,4,6.77,0,,,
24.69,95.23,5.65,6.77,0,,,
24.69,95.54,3.45,6.77,0,,,
24.69,95.67,3.7,6.77,0,,,
24.69,93.16,4,6.76,0,,,
24.69,93.09,3.85,6.76,0,,,
24.62,93,3.55,6.76,0,,,
24.69,93.25,3.85,6.76,0,,,
24.69,92.81,3.9,6.76,0,,,
24.69,92.9,3.7,6.76,0,,,
24.75,92.89,3.85,6.76,0,,,
24.69,92.98,6.15,6.76,0,,,
24.69,92.2,3.9,6.76,0,,,
24.69,92.1,3.95,6.76,0,,,
24.69,92.06,3.35,6.76,0,,,
24.69,92.1,4,6.76,0,,,
24.69,92.11,3.85,6.77,0,,,
24.69,92.8,3.9,6.76,0,,,
24.69,92.76,4.6,6.76,0,,,
24.69,92.62,3.85,6.75,0,,,
24.69,92.68,4.25,6.76,0,,,
24.69,92.7,2.9,6.76,0,,,
24.69,91.45,4.15,6.76,0,,,
24.75,91.5,3.55,6.76,0,,,
24.69,91.6,4.05,6.76,0,,,
24.69,91.64,3.9,6.76,0,,,
24.69,91.72,3.7,6.76,0,,,
24.69,90.2,3.05,6.76,0,,,
24.69,90.23,3.8,6.76,0,,,
24.69,90.55,3.75,6.76,0,,,
24.69,90.38,3.7,6.76,0,,,
24.69,90.6,4,6.76,0,,,
24.69,90.25,3.85,6.76,0,,,
24.69,90.04,3.85,6.76,0,,,
24.69,90.84,3.45,6.76,0,,,
24.69,90.85,3.95,6.76,0,,,
24.69,90.82,3.65,6.76,0,,,
24.69,90.81,3.7,6.76,0,,,
24.75,90.93,3.75,6.76,0,,,
24.69,90.94,3.75,6.77,0,,,
24.75,90.94,3.15,6.77,0,,,
24.69,91.12,3.5,6.77,0,,,
24.69,91.92,3.95,6.77,0,,,
24.69,92.95,4,6.77,0,,,
24.69,92.79,4.25,6.77,0,,,
24.69,92.81,3.05,6.77,0,,,
24.69,92.8,3.7,6.77,0,,,
24.69,92.95,0,6.78,0,,,
24.69,93.86,3.9,6.78,0,,,
24.69,91.69,3.65,6.78,0,,,
24.69,91.69,4,6.77,0,,,
24.69,91.67,3.55,6.78,0,,,
24.69,92.93,3.75,6.78,0,,,
24.69,92.94,3.9,6.77,0,,,
24.69,92.94,4,6.77,0,,,
24.69,92.93,6.4,6.77,0,,,
24.62,92.74,3.35,6.77,0,,,
24.62,92.11,3.75,6.77,0,,,
24.69,92.07,4,6.77,0,,,
24.69,91.77,4.45,6.77,0,,,
24.69,91.93,4,6.76,0,,,
24.69,91.96,3.85,6.77,0,,,
24.69,91.99,4,6.77,0,,,
24.69,92.06,4,6.76,0,,,
24.69,92.07,8.2,6.76,0,,,
24.69,92.01,3.65,6.76,0,,,
24.69,92.06,3.9,6.76,0,,,
24.69,92.08,3.8,6.76,0,,,
24.69,92.05,3.85,6.76,0,,,
24.69,91.99,4,6.76,0,,,
24.75,92.9,3.75,6.76,0,,,
24.69,92.72,4.25,6.76,0,,,
24.75,92.71,4.25,6.76,0,,,
24.69,92.02,3.7,6.76,0,,,
24.69,92.9,3.75,6.76,0,,,
24.69,92.03,3.75,6.75,0,,,
24.69,92.01,3.7,6.75,0,,,
24.69,92.03,4.25,6.75,0,,,
24.69,91.12,3.1,6.75,0,,,
24.69,93.42,3.65,6.75,0,,,
24.75,93.4,3.75,6.75,0,,,
24.69,93.66,3.95,6.74,0,,,
24.69,93.65,3.7,6.74,0,,,
24.69,92.4,3.7,6.75,0,,,
24.69,92.31,4,6.75,0,,,
24.69,92.16,4,6.74,0,,,
24.69,92.37,3.75,6.75,0,,,
24.69,93.01,4,6.75,0,,,
24.69,92.94,3.95,6.75,0,,,
24.69,92.92,4.2,6.75,0,,,
24.69,93.03,2.55,6.75,0,,,
24.69,92.65,3.2,6.75,0,,,
24.69,92.65,3.35,6.75,0,,,
24.69,92.84,3.4,6.75,0,,,
24.69,92.83,1.75,6.75,0,,,
24.69,92.84,3.9,6.75,0,,,
24.69,92.85,3.85,6.75,0,,,
24.75,92.84,3.95,6.75,0,,,
24.75,92.88,3.7,6.75,0,,,
24.69,92.71,3.7,6.75,0,,,
24.69,91.14,3.55,6.75,0,,,
24.69,91.14,3.8,6.75,0,,,
24.69,91.07,3.75,6.75,0,,,
24.69,90.91,3.7,6.75,0,,,
24.69,90.22,4,6.75,0,,,
24.69,91.08,3.6,6.75,0,,,
24.69,91.09,3.85,6.75,0,,,
24.69,91.43,3.9,6.75,0,,,
24.75,91.56,4.1,6.75,0,,,
24.69,91.63,3.85,6.74,0,,,
24.69,91.61,3.65,6.74,0,,,
24.69,91.34,3.85,6.74,0,,,
24.69,91.34,3.75,6.74,0,,,
24.69,92.54,3.75,6.75,0,,,
24.69,93.85,4,6.75,0,,,
24.69,94.32,3.2,6.75,0,,,
24.69,94.22,10.4,6.75,0,,,
24.69,94.27,3.7,6.75,0,,,
24.69,94.31,3.55,6.75,0,,,
24.69,94.01,4.05,6.75,0,,,
24.69,93.9,3.95,6.75,0,,,
24.69,94.27,3.65,6.75,0,,,
24.69,94.25,4,6.75,0,,,
24.69,94.04,3.25,6.75,0,,,
24.69,94.05,4,6.75,0,,,
24.69,94.03,3.85,6.75,0,,,
24.69,94.39,0,6.75,0,,,
24.69,94.38,3.95,6.75,0,,,
24.69,94.31,3.95,6.75,0,,,
24.69,94.51,3.6,6.75,0,,,
24.69,95.21,3.55,6.75,0,,,
24.69,95.15,3.8,6.75,0,,,
24.69,95.22,4,6.75,0,,,
24.69,95.17,6.4,6.75,0,,,
24.69,94.63,6.55,6.75,0,,,
24.69,94.54,3.75,6.75,0,,,
24.75,93.59,3.95,6.74,0,,,
24.69,93.19,6.1,6.74,0,,,
24.75,93.02,2.4,6.75,0,,,
24.69,92.94,4,6.74,0,,,
24.69,92.79,3.9,6.74,0,,,
24.75,92.85,10.95,6.74,0,,,
24.75,92.79,3.5,6.74,0,,,
24.69,92.66,3.85,6.74,0,,,
24.75,89.12,3.75,6.74,0,,,
24.69,88.09,3.95,6.74,0,,,
24.69,88.7,4.9,6.74,0,,,
24.69,88.67,5.55,6.74,0,,,
24.75,88.66,3.2,6.75,0,,,
24.69,88.9,4,6.75,0,,,
24.69,88.84,3.55,6.75,0,,,
24.69,88.86,3.9,6.75,0,,,
24.69,88.86,9.3,6.75,0,,,
24.69,88.76,3.4,6.75,0,,,
24.75,88.73,4,6.75,0,,,
24.69,88.71,3.7,6.75,0,,,
24.75,88.3,3.95,6.75,0,,,
24.69,88.15,3.85,6.75,0,,,
24.69,88.18,4,6.75,0,,,
24.69,88.14,1.45,6.75,0,,,
24.69,88.06,4.1,6.75,0,,,
24.69,87.97,3.95,6.75,0,,,
24.69,87.55,3.8,6.75,0,,,
24.69,87.49,4,6.75,0,,,
24.75,87.98,4,6.75,0,,,
24.69,88,4.05,6.75,0,,,
24.69,89.04,4,6.75,0,,,
24.69,89.06,3.9,6.75,0,,,
24.69,89.1,5.15,6.75,0,,,
24.69,89.08,3.85,6.75,0,,,
24.69,90.54,3.75,6.75,0,,,
24.69,90.39,3.85,6.75,0,,,
24.69,90.83,4,6.75,0,,,
24.69,90.93,3.9,6.75,0,,,
24.69,95.01,3.9,6.75,0,,,
24.69,95.69,4,6.75,0,,,
24.69,95.07,3.9,6.75,0,,,
24.69,95.09,4.05,6.75,0,,,
24.69,95.14,3.75,6.75,0,,,
24.69,95.14,3.9,6.75,0,,,
24.75,95.38,3.95,6.75,0,,,
24.69,94.36,4.15,6.75,0,,,
24.69,94.33,3.9,6.75,0,,,
24.69,94.45,3.75,6.75,0,,,
24.69,94.38,3.85,6.75,0,,,
24.69,94.43,3.45,6.75,0,,,
24.69,94.46,3.65,6.75,0,,,
24.69,94.6,4,6.75,0,,,
24.69,95.01,3.95,6.76,0,,,
24.69,94.52,3.75,6.76,0,,,
24.69,94.54,4.15,6.76,0,,,
24.69,94.56,3.8,6.76,0,,,
24.69,94.93,3.75,6.76,0,,,
24.69,95.05,3.55,6.76,0,,,
24.69,95.05,3.85,6.76,0,,,
24.69,95.13,2.4,6.76,0,,,
24.69,94.45,4.05,6.76,0,,,
24.69,95.08,3.75,6.76,0,,,
24.69,94.95,3.45,6.75,0,,,
24.69,94.94,3.9,6.75,0,,,
24.69,93.64,3.95,6.75,0,,,
24.69,93.81,3.85,6.75,0,,,
24.69,93.37,3.2,6.74,0,,,
24.69,93.28,3.85,6.74,0,,,
24.69,91.47,3.95,6.74,0,,,
24.69,91.44,10.05,6.74,0,,,
24.69,92.11,3.75,6.74,0,,,
24.75,92.31,3.8,6.74,0,,,
24.69,92.23,3.65,6.74,0,,,
24.69,92.2,3.75,6.74,0,,,
24.69,91.98,3.95,6.74,0,,,
24.69,92.99,3.55,6.74,0,,,
24.69,93.1,3.85,6.74,0,,,
24.69,92.95,5.5,6.74,0,,,
24.69,93,1.9,6.74,0,,,
24.69,93.53,7.9,6.74,0,,,
24.69,93.53,3.9,6.74,0,,,
24.69,93.08,3.85,6.74,0,,,
24.69,92.63,4.1,6.74,0,,,
24.69,93.09,3.75,6.75,0,,,
24.75,93.15,3.65,6.75,0,,,
24.69,93.21,4.85,6.75,0,,,
24.69,92.74,4,6.74,0,,,
24.69,92.25,4,6.74,0,,,
24.69,92.34,3.75,6.74,0,,,
24.69,92.3,3.75,6.74,0,,,
24.69,92.97,3.45,6.74,0,,,
24.69,92.26,3.7,6.74,0,,,
24.69,92.41,3.8,6.74,0,,,
24.69,92.67,4,6.74,0,,,
24.69,92.47,2.85,6.74,0,,,
24.75,92.43,3.2,6.74,0,,,
24.69,92.52,4,6.74,0,,,
24.69,92.9,3.75,6.74,0,,,
24.69,92.92,3.9,6.74,0,,,
24.69,92.85,3.7,6.74,0,,,
24.69,92.22,3.9,6.74,0,,,
24.69,91.98,4,6.74,0,,,
24.69,92.05,3.9,6.74,0,,,
24.69,92.07,3.4,6.74,0,,,
24.69,92.03,5.6,6.74,0,,,
24.69,91.39,4.7,6.74,0,,,
24.69,91.31,3.9,6.74,0,,,
24.69,91.36,3.9,6.74,0,,,
24.69,91.36,3.5,6.74,0,,,
24.75,91,4,6.74,0,,,
24.69,91.04,3.95,6.74,0,,,
24.69,91.38,3.95,6.74,0,,,
24.69,91.35,3.55,6.74,0,,,
24.69,91.31,3.9,6.74,0,,,
24.69,91.27,3.85,6.74,0,,,
24.69,91.62,3.75,6.74,0,,,
24.69,90.22,3.8,6.74,0,,,
24.69,90.65,3.8,6.74,0,,,
24.69,90.47,3.95,6.74,0,,,
24.69,91.04,3.8,6.74,0,,,
24.75,90.97,4,6.74,0,,,
24.69,91.06,0.3,6.74,0,,,
24.69,91,3.65,6.74,0,,,
24.69,90.82,3.75,6.74,0,,,
24.62,90.87,3.5,6.74,0,,,
24.69,90.84,3.95,6.73,0,,,
24.69,90.76,3.95,6.73,0,,,
24.69,90.42,3.65,6.74,0,,,
24.69,90.27,3.5,6.74,0,,,
24.69,90.31,8.8,6.74,0,,,
24.69,90.17,0,6.74,0,,,
24.69,90.12,5.45,6.74,0,,,
