Temperatura,TDS,Turbidez,PH,Clase
27.5,117.09,162.5,6.4,5
27.5,116.54,161.85,6.41,5
27.5,117.04,162.24,6.4,5
27.5,117.08,161.72,6.4,5
27.5,117.52,161.98,6.41,5
27.56,117.64,162.11,6.41,5
27.5,117.71,162.11,6.41,5
27.5,117.79,162.11,6.41,5
27.56,117.23,161.98,6.41,5
27.5,117.51,163.02,6.41,5
27.5,117.52,162.11,6.41,5
27.5,117.51,161.98,6.41,5
27.5,117.49,161.98,6.41,5
27.5,116.66,164.32,6.4,5
27.5,116.64,162.37,6.4,5
27.5,116.59,161.85,6.41,5
27.5,116.45,161.98,6.41,5
27.5,116.62,162.24,6.4,5
27.5,116.3,161.33,6.4,5
27.5,116.2,156.26,6.41,5
27.5,116.18,162.24,6.41,5
27.5,116.17,162.37,6.41,5
27.5,116.19,162.24,6.41,5
27.5,116.14,161.59,6.41,5
27.5,116.18,161.98,6.41,5
27.5,116.19,162.37,6.41,5
27.5,116.33,162.37,6.41,5
27.5,116.4,161.85,6.41,5
27.5,118.76,162.11,6.41,5
27.5,118.75,161.98,6.41,5
27.5,118.65,160.29,6.41,5
27.5,119.17,161.85,6.41,5
27.5,119.2,162.37,6.41,5
27.5,119.22,162.11,6.41,5
27.5,118.82,162.24,6.41,5
27.5,118.72,162.11,6.41,5
27.5,118.65,162.11,6.41,5
27.5,120.11,161.98,6.41,5
27.5,120.11,162.37,6.41,5
27.5,120.71,162.63,6.41,5
27.56,120.81,162.11,6.41,5
27.5,120.82,161.85,6.41,5
27.5,120.86,163.41,6.41,5
27.5,120.54,164.32,6.4,5
27.56,121.57,161.98,6.41,5
27.5,121.62,161.98,6.41,5
27.5,121.63,161.85,6.41,5
27.5,121.64,156.78,6.41,5
27.5,121.74,161.98,6.41,5
27.5,121.41,162.37,6.41,5
27.5,120.08,161.98,6.41,5
27.56,120.15,164.06,6.41,5
27.56,120.12,161.98,6.41,5
27.56,120.08,162.24,6.41,5
27.5,120.04,163.41,6.41,5
27.5,119.96,161.59,6.41,5
27.5,119.91,162.11,6.41,5
27.5,119.9,162.11,6.41,5
27.5,120.07,162.5,6.41,5
27.5,120.13,162.24,6.41,5
27.5,120.83,163.54,6.4,5
27.5,122.05,162.11,6.4,5
27.5,122.02,161.98,6.4,5
27.44,122.12,161.98,6.4,5
27.5,122.14,161.98,6.4,5
27.5,122.2,161.72,6.4,5
27.5,122.16,162.63,6.39,5
27.5,120.67,162.24,6.39,5
27.44,120.68,161.85,6.39,5
27.5,119.83,170.04,6.39,5
27.44,119.76,162.89,6.39,5
27.5,119.97,161.85,6.39,5
27.5,118.91,162.24,6.39,5
27.5,119.13,161.85,6.39,5
27.5,117.42,161.98,6.39,5
27.5,117.5,162.11,6.39,5
27.44,117.56,161.46,6.39,5
27.44,117.57,161.85,6.39,5
27.5,117.85,161.59,6.38,5
27.44,118.23,162.11,6.38,5
27.5,119.54,162.11,6.38,5
27.5,120.57,162.24,6.38,5
27.5,120.6,162.37,6.38,5
27.44,120.61,161.59,6.38,5
27.5,120.81,161.98,6.38,5
27.5,120.86,161.46,6.38,5
27.5,120.83,161.98,6.38,5
27.44,120.81,162.11,6.38,5
27.44,121.03,161.85,6.38,5
27.44,120.87,162.11,6.38,5
27.44,120.19,174.07,6.38,5
27.44,118.98,170.82,6.38,5
27.5,119.02,161.98,6.38,5
27.5,118.98,161.85,6.38,5
27.44,118.98,161.85,6.38,5
27.5,118.89,161.98,6.38,5
27.44,119.01,161.98,6.38,5
27.44,118.95,162.11,6.38,5
27.44,118.71,161.98,6.38,5
27.44,118.69,161.59,6.38,5
27.44,118.53,162.24,6.39,5
27.5,118.31,163.67,6.39,5
27.44,119.4,172.64,6.39,5
27.5,119.41,161.85,6.39,5
27.5,120.06,162.11,6.39,5
27.5,120.1,161.07,6.39,5
27.5,120.07,162.11,6.38,5
27.5,120.05,161.98,6.38,5
27.5,119.7,162.24,6.39,5
27.44,119.75,162.37,6.38,5
27.44,119.77,161.85,6.38,5
27.5,118.68,161.85,6.38,5
27.5,118.65,161.98,6.38,5
27.44,118.65,168.48,6.38,5
27.5,118.65,161.98,6.39,5
27.44,118.71,161.98,6.39,5
27.5,118.76,162.24,6.39,5
27.44,118.75,162.37,6.39,5
27.5,118.1,162.37,6.4,5
27.44,118.07,161.85,6.4,5
27.5,117.7,162.11,6.39,5
27.5,117.74,162.24,6.39,5
27.5,117.77,162.11,6.4,5
27.5,117.77,162.11,6.39,5
27.5,117.79,161.98,6.39,5
27.5,116.84,153.79,6.38,5
27.5,116.82,161.72,6.39,5
27.5,117.08,158.34,6.39,5
27.5,117.39,161.72,6.39,5
27.5,117.22,161.98,6.38,5
27.5,117.37,162.11,6.38,5
27.5,117.42,161.59,6.38,5
27.5,117.35,162.11,6.38,5
27.5,117.38,161.98,6.38,5
27.5,117.41,166.14,6.39,5
27.5,117.27,162.37,6.39,5
27.5,117.28,159.38,6.39,5
27.5,117.25,162.11,6.39,5
27.5,117.57,161.98,6.39,5
27.5,117.48,162.11,6.39,5
27.5,117.57,159.25,6.39,5
27.5,117.58,161.98,6.39,5
27.5,117.58,161.33,6.39,5
27.5,117.64,160.03,6.39,5
27.5,117.42,162.11,6.39,5
27.56,117.4,162.89,6.39,5
27.5,117.44,162.24,6.39,5
27.5,117.44,168.35,6.39,5
27.5,117.84,161.85,6.4,5
27.5,117.94,161.33,6.4,5
27.5,118.36,164.32,6.4,5
27.5,118.32,161.72,6.4,5
27.5,118.36,161.59,6.4,5
27.5,118.51,161.85,6.4,5
27.5,118.44,160.68,6.4,5
27.44,119.44,162.11,6.4,5
27.44,119.42,160.68,6.4,5
27.44,119.2,160.81,6.39,5
27.5,119.15,165.23,6.38,5
27.5,119.39,161.2,6.38,5
27.5,119.39,161.98,6.38,5
27.5,119.84,161.98,6.39,5
27.44,120.94,162.37,6.39,5
27.5,120.93,162.24,6.39,5
27.5,120.98,162.11,6.39,5
27.5,121,162.11,6.4,5
27.5,120.98,161.98,6.4,5
27.5,121.08,162.37,6.4,5
27.5,121.08,162.11,6.4,5
27.5,121.03,161.98,6.4,5
27.5,121.01,162.24,6.4,5
27.5,120.95,169.91,6.4,5
27.5,121.72,162.37,6.4,5
27.5,121.62,162.24,6.4,5
27.5,121.67,162.37,6.4,5
27.5,121.79,161.85,6.4,5
27.5,121.79,161.85,6.4,5
27.44,121.83,162.5,6.4,5
27.5,121.86,162.11,6.4,5
27.5,121.9,161.98,6.4,5
27.5,121.84,162.63,6.39,5
27.5,121.79,162.11,6.4,5
27.5,121.7,156.78,6.4,5
27.5,122.44,164.06,6.39,5
27.56,122.44,162.11,6.39,5
27.5,122.43,161.98,6.39,5
27.5,122.44,161.98,6.39,5
27.5,122.2,162.63,6.4,5
27.5,122.2,161.98,6.39,5
27.5,122.14,162.24,6.4,5
27.5,122.03,162.11,6.4,5
27.5,121.58,158.99,6.4,5
27.5,120.46,174.85,6.39,5
27.5,120.49,159.9,6.39,5
27.5,120.48,162.37,6.39,5
27.5,120.51,162.11,6.39,5
27.5,120.34,162.24,6.39,5
27.5,120.27,162.24,6.39,5
27.5,120.36,161.98,6.39,5
27.56,120.48,168.61,6.39,5
27.5,120.41,161.85,6.39,5
27.5,120.45,161.46,6.38,5
27.56,119.66,161.85,6.38,5
27.5,119.64,176.67,6.38,5
27.5,119.6,161.46,6.38,5
27.56,120.55,161.72,6.38,5
27.5,120.52,161.85,6.38,5
27.5,120.63,161.85,6.38,5
27.5,120.65,161.72,6.37,5
27.5,120.73,162.11,6.37,5
27.5,120.81,162.11,6.37,5
27.5,120.86,162.89,6.37,5
27.5,120.91,162.5,6.37,5
27.5,120.01,160.42,6.37,5
27.5,120.08,166.14,6.37,5
27.5,120.03,164.06,6.37,5
27.5,119.67,161.85,6.37,5
27.5,119.96,162.37,6.37,5
27.5,120.02,162.37,6.37,5
27.5,120.03,161.98,6.37,5
27.5,120.13,161.72,6.37,5
27.5,120.07,162.24,6.37,5
27.5,120.12,161.98,6.37,5
27.56,120.06,151.58,6.37,5
27.5,120.01,161.98,6.38,5
27.5,120.03,154.05,6.38,5
27.5,120.97,160.29,6.37,5
27.5,121.38,161.85,6.37,5
27.5,121.33,161.59,6.37,5
27.5,121.4,162.24,6.37,5
27.5,121.4,162.24,6.36,5
27.5,121.38,161.98,6.37,5
27.5,121.43,162.11,6.37,5
27.5,121.46,161.98,6.37,5
27.5,121.43,162.5,6.37,5
27.5,120.14,161.98,6.37,5
27.5,120.11,162.37,6.37,5
27.5,120.39,156,6.37,5
27.5,120.36,162.63,6.37,5
27.5,120.32,162.24,6.37,5
27.5,120.3,162.37,6.37,5
27.5,120.37,162.24,6.38,5
27.5,120.35,162.11,6.38,5
27.56,120.38,160.81,6.38,5
27.5,120.31,162.24,6.38,5
27.5,120.36,149.89,6.39,5
27.5,121.29,162.11,6.38,5
27.5,121.23,162.24,6.38,5
27.5,121.58,162.37,6.39,5
27.5,121.64,162.37,6.39,5
27.44,121.67,161.98,6.39,5
27.5,121.74,162.11,6.39,5
27.5,121.76,162.89,6.38,5
27.5,121.86,162.37,6.38,5
27.5,121.87,162.5,6.39,5
27.5,121.84,161.85,6.38,5
27.5,121.15,163.28,6.38,5
27.5,121.26,162.37,6.38,5
27.5,121.33,161.59,6.39,5
27.5,121.39,161.98,6.39,5
27.5,121.46,160.16,6.39,5
27.5,121.48,162.11,6.38,5
27.5,121.53,161.98,6.39,5
27.5,121.54,162.37,6.38,5
27.5,121.58,162.11,6.38,5
27.5,121.77,162.37,6.38,5
27.5,121.84,161.98,6.38,5
27.5,121.4,155.22,6.38,5
27.56,120.25,161.33,6.38,5
27.5,120.22,153.14,6.38,5
27.5,120.16,161.59,6.38,5
27.5,120.09,161.98,6.38,5
27.5,120.09,162.11,6.38,5
27.5,120.09,162.11,6.38,5
27.5,120.1,162.24,6.38,5
27.5,120.21,161.72,6.38,5
27.5,119.69,161.98,6.38,5
27.5,119.16,161.98,6.38,5
27.44,118.76,162.11,6.38,5
27.44,118.72,161.85,6.38,5
27.44,118.67,161.98,6.38,5
27.5,118.98,161.72,6.38,5
27.5,118.94,161.59,6.38,5
27.5,118.86,161.85,6.38,5
27.5,118.89,162.11,6.38,5
27.5,118.91,162.24,6.38,5
27.5,118.88,162.37,6.38,5
27.5,117.86,161.98,6.38,5
27.5,117.75,161.98,6.38,5
27.5,117.59,160.81,6.38,5
27.5,117.56,162.11,6.38,5
27.5,117.52,164.71,6.38,5
27.5,118.27,162.11,6.38,5
27.5,118.06,161.98,6.38,5
27.5,118.09,161.85,6.38,5
27.5,118.16,162.89,6.38,5
27.5,118.19,161.85,6.38,5
27.44,118.38,161.85,6.38,5
27.5,119.54,162.24,6.38,5
27.5,119.41,160.94,6.38,5
27.5,119.45,158.34,6.38,5
27.5,119.03,162.11,6.39,5
27.5,119.02,164.45,6.39,5
27.5,119.16,161.98,6.39,5
27.5,119.22,162.24,6.39,5
27.44,119.13,162.11,6.39,5
27.5,119.1,162.24,6.39,5
27.5,119.7,162.5,6.39,5
27.5,119.77,162.24,6.39,5
27.5,119.8,162.24,6.39,5
27.5,119.8,160.81,6.39,5
27.5,119.51,162.11,6.38,5
27.5,119.47,161.98,6.38,5
27.5,119.51,161.98,6.39,5
27.5,118.84,162.37,6.39,5
27.5,118.84,162.5,6.39,5
27.5,118.84,162.11,6.39,5
27.5,119.37,161.46,6.39,5
27.5,119.4,161.98,6.38,5
27.5,119.46,162.37,6.38,5
27.5,119.43,162.24,6.38,5
27.5,119.43,176.93,6.38,5
27.5,118.32,168.48,6.38,5
27.5,117.88,161.98,6.38,5
27.5,118.33,161.85,6.38,5
27.5,118.45,161.85,6.38,5
27.5,118.34,161.85,6.37,5
27.5,118.27,162.11,6.38,5
27.44,118.32,162.24,6.37,5
27.5,118.48,162.11,6.37,5
27.5,118.49,162.11,6.37,5
27.5,118.93,161.98,6.37,5
27.5,118.94,177.45,6.37,5
27.5,117.73,160.94,6.37,5
27.5,117.97,162.24,6.37,5
27.5,117.23,163.93,6.37,5
27.5,117.23,162.5,6.37,5
27.5,117.2,162.24,6.37,5
27.5,117.17,161.85,6.37,5
27.5,117.19,166.66,6.37,5
27.5,117.25,161.85,6.37,5
27.5,117.24,161.85,6.37,5
27.5,117.29,162.37,6.37,5
27.5,117.3,162.37,6.36,5
27.5,116.98,161.98,6.36,5
27.5,116.99,162.24,6.36,5
27.5,116.98,162.24,6.36,5
27.5,115.97,161.85,6.36,5
27.5,116.06,162.11,6.36,5
27.5,116.02,162.37,6.37,5
27.5,116,161.72,6.37,5
27.5,116,161.98,6.37,5
27.5,116.43,161.98,6.36,5
27.5,117.13,161.72,6.36,5
27.5,117.56,160.94,6.36,5
27.5,117.35,162.37,6.37,5
27.5,117.48,161.98,6.36,5
27.5,116.61,161.59,6.36,5
27.5,116.56,161.98,6.36,5
27.5,116.54,161.85,6.37,5
27.5,116.54,161.98,6.37,5
27.56,116.58,158.47,6.36,5
27.56,116.61,163.54,6.37,5
27.5,117.72,162.89,6.37,5
27.5,117.44,162.24,6.36,5
27.5,118.17,163.41,6.37,5
27.5,118.14,161.98,6.37,5
27.5,118.15,161.59,6.37,5
27.5,118.38,162.24,6.37,5
27.5,118.27,162.24,6.37,5
27.5,118.29,161.98,6.37,5
27.56,118.22,162.11,6.37,5
27.56,118.33,164.32,6.38,5
27.5,118.32,161.59,6.38,5
27.56,119.34,147.68,6.37,5
27.56,119.38,160.16,6.37,5
27.5,119.39,159.38,6.37,5
27.5,120.3,161.72,6.37,5
27.5,120.29,162.11,6.37,5
27.56,120.03,162.11,6.37,5
27.5,120.09,161.98,6.37,5
27.5,120.15,161.85,6.37,5
27.5,120.08,162.11,6.37,5
27.56,120.03,162.37,6.37,5
27.5,119.11,162.11,6.37,5
27.5,119.15,161.98,6.37,5
27.5,118.98,171.86,6.38,5
27.5,119.78,166.14,6.38,5
27.5,119.04,161.59,6.38,5
27.5,119.03,161.98,6.37,5
27.5,119.28,163.15,6.37,5
27.5,119.21,161.72,6.37,5
27.5,119.19,162.24,6.38,5
27.5,119.19,162.37,6.38,5
27.56,119.28,161.98,6.38,5
27.5,119.23,161.85,6.38,5
27.5,119.32,161.98,6.38,5
27.5,119.38,156.65,6.38,5
27.5,119.1,167.7,6.38,5
27.5,118.63,162.11,6.38,5
27.5,118.59,162.11,6.38,5
27.5,118.58,160.42,6.38,5
27.5,118.47,161.98,6.38,5
27.5,118.47,161.85,6.38,5
27.5,118.39,161.98,6.38,5
27.5,118.3,161.98,6.38,5
27.5,118.21,160.55,6.38,5
27.5,118.31,161.85,6.38,5
27.5,118.23,170.82,6.39,5
27.5,118.53,162.63,6.39,5
27.5,118.51,161.85,6.39,5
27.5,118.46,161.46,6.39,5
27.5,118.42,161.46,6.38,5
27.5,118.45,161.46,6.38,5
27.5,118.3,161.98,6.38,5
27.5,118.25,161.98,6.38,5
27.5,118.37,162.11,6.38,5
27.5,118.37,164.06,6.38,5
27.5,119.08,162.37,6.38,5
27.5,119.07,162.11,6.38,5
27.5,117.8,156.39,6.38,5
27.5,117.64,160.55,6.38,5
27.5,117.69,162.11,6.38,5
27.5,118.4,162.5,6.38,5
27.5,118.35,160.16,6.38,5
27.5,118.43,152.75,6.38,5
27.5,118.37,162.24,6.38,5
27.44,118.25,161.46,6.38,5
27.5,118.22,169.91,6.38,5
27.5,118.74,161.85,6.38,5
27.5,118.68,161.98,6.39,5
27.5,118.69,161.98,6.38,5
27.5,118.64,161.98,6.38,5
27.5,118.65,162.11,6.38,5
27.5,118.6,161.85,6.38,5
27.5,118.44,161.59,6.38,5
27.5,118.44,165.23,6.38,5
27.44,118.43,161.85,6.39,5
27.44,118.41,161.85,6.38,5
27.5,118.39,162.11,6.38,5
27.5,118.35,161.98,6.38,5
27.5,118.49,161.59,6.37,5
27.5,118.27,161.85,6.38,5
27.5,118.23,162.24,6.38,5
27.5,118.41,161.59,6.38,5
27.5,118.54,162.24,6.38,5
27.5,118.54,162.11,6.37,5
27.5,118.56,161.72,6.37,5
27.5,118.64,162.11,6.37,5
27.5,118.67,161.85,6.37,5
27.5,119.67,157.43,6.37,5
27.44,119.79,158.08,6.37,5
27.5,119.78,162.11,6.37,5
27.5,118.99,161.07,6.37,5
27.5,118.65,161.46,6.37,5
27.5,118.62,162.11,6.37,5
27.5,118.68,161.98,6.37,5
27.5,118.72,162.24,6.37,5
27.5,118.73,168.22,6.37,5
27.5,118.76,162.37,6.37,5
27.5,118.84,161.72,6.37,5
27.5,118.81,160.29,6.37,5
27.5,119.98,178.23,6.37,5
27.5,119.96,163.67,6.37,5
27.5,120.08,161.85,6.38,5
27.44,120.34,161.85,6.37,5
27.5,120.4,161.98,6.37,5
27.5,120.49,162.37,6.37,5
27.5,120.51,161.98,6.38,5
27.44,120.44,162.11,6.37,5
27.5,120.43,161.98,6.37,5
27.5,120.29,126.62,6.37,5
27.5,120.48,166.4,6.38,5
27.5,120.48,147.55,6.38,5
27.5,120.46,168.35,6.38,5
27.5,119.58,161.59,6.38,5
27.5,119.57,162.5,6.38,5
27.5,119.53,162.37,6.37,5
27.5,119.44,162.24,6.37,5
27.5,117.48,162.24,6.37,5
27.5,117.54,161.98,6.37,5
27.5,117.57,161.98,6.38,5
27.5,117.75,161.85,6.38,5
27.5,117.83,146.38,6.38,5
27.5,118.15,160.16,6.37,5
27.5,117.99,161.72,6.38,5
27.56,118.01,161.85,6.37,5
27.56,117.99,161.85,6.37,5
27.5,117.98,161.72,6.37,5
27.56,118,161.85,6.37,5
27.5,117.93,161.72,6.37,5
27.56,117.95,161.59,6.38,5
27.5,116.81,162.11,6.38,5
27.5,116.77,162.37,6.38,5
27.5,116.8,158.08,6.38,5
27.5,116.7,162.37,6.38,5
27.5,115.34,164.32,6.38,5
27.5,115.41,161.46,6.38,5
27.5,115.42,162.5,6.38,5
27.5,115.51,161.2,6.38,5
27.5,115.54,161.59,6.38,5
27.5,115.59,161.98,6.38,5
27.5,115.61,162.24,6.38,5
27.44,115.61,159.77,6.38,5
27.5,115.63,161.72,6.37,5
27.5,116.41,162.24,6.38,5
27.5,116.32,162.11,6.38,5
27.5,118.21,162.24,6.38,5
27.44,117.68,161.85,6.38,5
27.5,119.65,162.24,6.38,5
27.5,119.61,161.72,6.38,5
27.5,119.58,164.58,6.37,5
27.5,119.32,161.85,6.37,5
27.5,119.28,159.64,6.37,5
27.5,119.29,160.16,6.37,5
27.5,119.49,161.59,6.37,5
27.5,119.85,151.06,6.37,5
27.5,119.86,164.32,6.37,5
27.5,120.9,162.37,6.37,5
27.5,120.84,161.98,6.37,5
27.5,120.91,161.59,6.37,5
27.5,120.97,162.24,6.37,5
27.5,120.91,162.37,6.37,5
27.5,120.96,162.11,6.37,5
27.5,120.92,162.11,6.37,5
27.5,120.91,161.72,6.36,5
27.5,122.19,162.11,6.36,5
27.5,122.52,162.11,6.37,5
27.5,122.61,162.24,6.36,5
27.5,122.96,160.16,6.37,5
27.5,123.08,161.85,6.36,5
27.56,123.04,161.98,6.36,5
27.5,123.07,162.11,6.36,5
27.5,123.09,162.24,6.37,5
27.5,123.09,162.24,6.36,5
27.5,123.14,162.11,6.37,5
27.5,123.2,161.85,6.37,5
27.5,121.33,161.98,6.36,5
27.5,123.1,161.46,6.37,5
27.5,123.04,157.56,6.37,5
27.5,122.97,161.98,6.36,5
27.5,123.24,161.85,6.36,5
27.5,123.17,161.98,6.36,5
27.5,123.19,161.98,6.37,5
27.5,123.17,161.98,6.37,5
27.5,123.12,162.24,6.37,5
27.5,122.64,161.98,6.37,5
27.5,122.64,162.24,6.37,5
27.56,121.67,161.72,6.38,5
27.5,121.97,163.8,6.38,5
27.5,121.89,160.03,6.38,5
27.5,121.89,162.11,6.38,5
27.5,122.06,162.24,6.38,5
27.5,122.06,161.98,6.38,5
27.5,121.98,162.11,6.38,5
27.5,122,162.37,6.38,5
27.5,122.05,162.37,6.38,5
27.5,121.6,161.98,6.38,5
27.5,121.46,161.85,6.38,5
27.5,121.08,170.3,6.38,5
27.5,120.96,161.85,6.38,5
27.5,121.41,162.5,6.38,5
27.5,122.65,161.98,6.38,5
27.5,122.63,162.11,6.38,5
27.5,122.62,161.85,6.38,5
27.5,122.6,161.85,6.38,5
27.5,122.61,160.03,6.38,5
27.5,122.59,161.98,6.38,5
27.5,121.45,161.98,6.38,5
27.5,121.11,162.11,6.37,5
27.5,121.18,162.11,6.38,5
27.5,121.27,162.37,6.38,5
27.5,121.27,161.72,6.38,5
27.5,121.23,162.11,6.38,5
27.5,121.24,161.59,6.38,5
27.5,121.31,161.98,6.38,5
27.5,121.38,162.24,6.37,5
27.5,121.4,162.24,6.38,5
27.5,121.34,161.98,6.37,5
27.5,121.06,162.37,6.37,5
27.5,121.06,161.98,6.37,5
27.5,120.78,150.02,6.37,5
27.5,121.53,161.59,6.37,5
27.5,121.47,161.85,6.37,5
27.5,121.43,161.85,6.37,5
27.5,121.42,161.59,6.37,5
27.5,121.38,162.37,6.37,5
27.5,121.39,161.98,6.37,5
27.5,120.79,161.07,6.36,5
27.56,120.85,161.85,6.37,5
27.5,120.81,161.46,6.37,5
27.5,120.4,162.24,6.36,5
27.5,119.14,161.98,6.37,5
27.5,119.17,161.98,6.37,5
27.5,117.35,162.11,6.37,5
27.5,118.01,160.42,6.37,5
27.5,117.95,162.11,6.36,5
27.5,117.96,162.5,6.37,5
27.56,117.84,171.08,6.37,5
27.5,118.24,161.59,6.37,5
27.5,118.19,162.11,6.37,5
27.5,117.85,161.85,6.37,5
27.5,117.96,161.85,6.37,5
27.5,117.91,162.24,6.37,5
27.5,117.88,161.98,6.37,5
27.5,117.83,161.59,6.37,5
27.5,117.85,162.11,6.37,5
27.56,117.83,161.98,6.37,5
27.5,117.83,158.21,6.37,5
27.5,117.84,162.11,6.37,5
27.56,117.84,171.99,6.37,5
27.5,118.53,161.85,6.37,5
27.56,117.79,164.45,6.37,5
27.56,117.82,162.11,6.37,5
27.56,117.85,161.98,6.37,5
27.5,117.92,155.74,6.37,5
27.5,117.9,161.85,6.37,5
27.56,117.9,161.59,6.37,5
27.5,118.54,160.94,6.37,5
27.5,118.53,162.11,6.37,5
27.56,118.57,164.06,6.37,5
27.56,118.57,167.05,6.37,5
27.56,118.61,162.11,6.37,5
27.5,117.73,161.59,6.37,5
27.5,119.5,162.37,6.37,5
27.5,118.84,161.59,6.37,5
27.5,118.89,161.98,6.37,5
27.5,118.93,161.72,6.37,5
27.5,118.92,161.72,6.37,5
27.5,118.89,161.85,6.37,5
27.5,118.97,161.98,6.37,5
27.5,118.4,161.72,6.37,5
27.56,118.4,161.98,6.37,5
27.56,119.98,172.25,6.37,5
27.5,120.19,162.11,6.37,5
27.56,120.12,161.98,6.37,5
27.5,120.22,161.59,6.37,5
27.5,120.48,160.81,6.37,5
27.5,120.56,161.85,6.37,5
27.5,120.56,160.94,6.37,5
27.5,120.55,161.98,6.37,5
27.56,120.08,168.48,6.37,5
27.56,119.99,171.21,6.37,5
27.56,120.07,155.35,6.37,5
27.56,120.6,163.15,6.37,5
27.5,121.43,161.98,6.36,5
27.5,121.47,162.11,6.36,5
27.5,121.43,162.24,6.36,5
27.5,121.42,162.37,6.36,5
27.5,121.47,161.59,6.37,5
27.56,121.47,162.24,6.36,5
27.5,121.43,161.85,6.36,5
27.5,121.46,161.59,6.36,5
27.5,122.33,161.72,6.36,5
27.56,122.31,161.85,6.36,5
27.5,122.29,163.93,6.35,5
27.56,122.24,161.33,6.35,5
27.5,122.14,161.98,6.36,5
27.5,122.2,162.11,6.36,5
27.5,122.28,162.5,6.35,5
27.5,122.23,162.63,6.35,5
27.56,122.82,162.11,6.35,5
27.5,122.83,161.85,6.36,5
27.56,121.36,162.11,6.36,5
27.56,121.16,161.98,6.36,5
27.56,121.23,151.84,6.36,5
27.5,121.04,162.11,6.36,5
27.5,120.75,162.24,6.36,5
27.56,120.21,162.11,6.36,5
27.56,120.26,161.85,6.36,5
27.5,120.32,161.59,6.36,5
27.56,120.5,161.59,6.36,5
27.56,120.54,162.37,6.36,5
27.5,120.48,161.59,6.36,5
27.5,119.97,161.85,6.36,5
27.5,119.03,161.98,6.36,5
27.5,119.02,161.85,6.36,5
27.5,118.94,162.11,6.36,5
27.56,118.92,162.37,6.36,5
27.5,118.87,160.81,6.36,5
27.5,118.86,161.85,6.36,5
27.5,119.29,161.98,6.36,5
27.5,119.88,161.46,6.36,5
27.5,120,161.85,6.36,5
27.5,120.09,162.24,6.35,5
27.5,120.14,162.11,6.36,5
27.5,120.2,161.98,6.36,5
27.5,120.27,167.57,6.36,5
27.56,120.27,155.22,6.36,5
27.5,120.22,160.81,6.36,5
27.5,119.73,165.88,6.36,5
27.5,119.82,162.37,6.36,5
27.5,119.86,162.5,6.36,5
27.5,119.86,162.11,6.36,5
27.5,118.71,161.07,6.37,5
27.5,118.15,161.98,6.37,5
27.5,117.82,161.98,6.37,5
27.5,117.79,161.98,6.37,5
27.5,118.25,168.87,6.37,5
27.5,118.14,162.11,6.37,5
27.5,118.12,162.24,6.37,5
27.5,117.99,161.72,6.37,5
27.5,117.9,161.98,6.37,5
27.5,117.86,162.11,6.37,5
27.5,117.91,161.98,6.36,5
27.5,117.94,162.37,6.37,5
27.5,117.96,161.85,6.37,5
27.5,117.99,162.24,6.37,5
27.5,117.97,161.59,6.37,5
27.5,117.86,161.72,6.37,5
27.5,117.87,157.69,6.37,5
27.5,117.42,162.76,6.37,5
27.5,117.16,161.98,6.37,5
27.5,117.01,161.46,6.37,5
27.5,116.98,161.98,6.37,5
27.5,116.95,161.85,6.36,5
27.5,116.93,162.11,6.36,5
27.5,116.89,161.98,6.37,5
27.5,116.89,162.11,6.37,5
27.5,116.89,157.56,6.38,5
27.5,117.36,157.82,6.37,5
27.5,117.23,148.46,6.38,5
27.5,118.51,172.25,6.37,5
27.56,118.43,162.11,6.37,5
27.5,119.61,162.37,6.37,5
27.56,120.16,161.33,6.37,5
27.56,120.51,161.85,6.37,5
27.5,120.57,161.85,6.38,5
27.56,120.6,162.11,6.37,5
27.5,120.66,162.37,6.38,5
27.56,120.63,162.24,6.38,5
27.5,119.76,162.24,6.38,5
27.5,119.77,168.48,6.38,5
27.5,120.08,162.24,6.39,5
27.5,120.16,162.37,6.39,5
27.5,120.2,161.98,6.39,5
27.5,120.25,161.59,6.39,5
27.5,120.31,161.72,6.39,5
27.5,120.3,161.59,6.38,5
27.5,120.36,161.98,6.38,5
27.5,120.35,161.98,6.38,5
27.5,120.39,159.51,6.38,5
27.5,120.29,161.72,6.38,5
27.5,120.39,148.98,6.38,5
27.5,120.71,150.93,6.38,5
27.5,120.41,161.85,6.38,5
27.5,120.42,161.59,6.38,5
27.5,120.47,161.85,6.38,5
27.5,120.79,161.85,6.37,5
27.5,120.88,161.85,6.38,5
27.5,120.91,161.98,6.38,5
27.5,120.93,161.85,6.38,5
27.56,119.59,161.72,6.37,5
27.56,117.51,161.59,6.38,5
27.5,117.44,168.87,6.38,5
27.5,117.45,162.37,6.38,5
27.5,117.38,161.98,6.38,5
27.56,117.37,161.72,6.38,5
27.5,117.49,162.24,6.38,5
27.5,117.5,161.98,6.37,5
27.5,117.54,162.24,6.38,5
27.5,118.47,161.85,6.38,5
27.5,118.51,162.37,6.38,5
27.56,118.25,161.85,6.38,5
27.5,118.12,161.33,6.38,5
27.5,118.06,166.01,6.38,5
27.5,118.02,161.46,6.38,5
27.5,118.03,161.59,6.38,5
27.5,118.17,161.85,6.38,5
27.5,118.18,162.24,6.38,5
27.56,118.18,163.15,6.38,5
27.5,118.21,162.24,6.38,5
27.5,117.9,161.98,6.38,5
27.5,117.81,162.11,6.37,5
27.5,117.45,162.63,6.37,5
27.5,117.73,161.98,6.37,5
27.5,117.7,161.33,6.37,5
